Wavelength (nm),Absorbance (AU),Std.Dev.
664,0.23602294921875,0.00108498467008247
666,0.236648559570312,0.00129475118625466
668,0.237319946289062,0.00128319067636894
670,0.241378784179687,0.00102495456687907
672,0.24798583984375,0.000927654062107585
674,0.257781982421875,0.00128609054600253
676,0.271743774414062,0.00107116264494533
678,0.291366577148437,0.000888685289218813
680,0.312484741210937,0.000791106042286116
682,0.338302612304687,0.000974653285075153
684,0.371917724609375,0.000752491943721799
686,0.39910888671875,0.000648812610640543
688,0.433425903320313,0.000980369775647523
690,0.474212646484375,0.000737490598974278
692,0.511016845703125,0.000897029935101262
694,0.54766845703125,0.00103219815217821
696,0.58612060546875,0.000968903068016818
698,0.6163330078125,0.00072475232464831
700,0.641632080078125,0.00103939125768594
702,0.66546630859375,0.0012508484821728
704,0.677871704101563,0.00139715858670161
706,0.690719604492188,0.00112543267300939
708,0.687118530273438,0.000995453273333746
710,0.670974731445313,0.00139181570446672
712,0.650390625,0.00149504989183544
714,0.628448486328125,0.000961182601808082
716,0.596786499023438,0.000752491943721799
718,0.553436279296875,0.000807419223347348
720,0.511611938476563,0.00086316745750311
722,0.465286254882813,0.000933658358201804
724,0.40869140625,0.000764768315804545
726,0.367889404296875,0.000643045273001266
728,0.324676513671875,0.000590181872736014
730,0.282882690429687,0.000537317409108246
732,0.249908447265625,0.000483489365165859
734,0.208328247070312,0.000458779796703275
736,0.178192138671875,0.000457763671875
738,0.152328491210937,0.000575804512454627
740,0.129913330078125,0.000461814756787767
742,0.110260009765625,0.000685117929707143
744,0.0913848876953125,0.000644491945860073
746,0.07470703125,0.000604217220252177
748,0.064117431640625,0.000521484603596041
750,0.0546875,0.000447475534015356
752,0.045684814453125,0.000472776287378835
754,0.0381927490234375,0.000364937156466718
756,0.03082275390625,0.000355893059988116
758,0.0281829833984375,0.000296664765857293
760,0.0244293212890625,0.000339829367848512
762,0.020538330078125,0.000388425355876399
764,0.0181884765625,0.000343915639330586
766,0.0157318115234375,0.000350620278719362
768,0.0142059326171875,0.000402554503121122
770,0.0145263671875,0.000338456314282514
772,0.0131683349609375,0.000436945222878307
774,0.012939453125,0.000587017335866435
776,0.01129150390625,0.000706533014086318
778,0.010894775390625,0.000685117929707143
780,0.0106048583984375,0.000444342644609407
782,0.0115203857421875,0.000452648833440897
784,0.01214599609375,0.00047179030864686
786,0.010772705078125,0.000620940855388666
788,0.01019287109375,0.000647375593127332
790,0.0099029541015625,0.000604217220252177
792,0.0083465576171875,0.000678287071865627
794,0.0109100341796875,0.00047474210162671
796,0.0106201171875,0.0005838356466586
798,0.00726318359375,0.000654529131760474
800,0.0079345703125,0.000679658735697024
802,0.009765625,0.000734960606615741
804,0.008331298828125,0.000717000740018965
806,0.00872802734375,0.000628395394347351
808,0.008941650390625,0.000648812610640543
810,0.008056640625,0.000798138234290895
812,0.0078582763671875,0.000959242776214704
814,0.0088653564453125,0.000690533966002488
816,0.0084075927734375,0.000830167877730435
818,0.0090789794921875,0.00098416232279035
820,0.009735107421875,0.00100661758437931
